0.122214	0.124097	0.060470	0.835296	0.390431	
0.137095	0.148421	0.053407	0.945511	0.437397	
0.136525	0.143092	0.062412	0.983253	0.439784	
0.135955	0.137763	0.058174	0.988945	0.437723	
0.135385	0.141922	0.053937	0.994638	0.440110	
0.137158	0.143698	0.055350	0.997319	0.437832	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
0.138931	0.140731	0.056762	1.000000	0.440001	
