0.033055	0.832826	0.225900	0.121193	0.034643	
0.022606	0.238380	0.090837	0.068616	0.029232	
0.016654	0.166035	-0.038754	0.009879	-0.002006	
0.037931	0.026068	-0.021804	-0.022048	-0.016000	
0.022543	0.072334	-0.003796	-0.033555	-0.002332	
-0.018997	-0.021346	0.013242	0.043496	0.033353	
-0.008675	0.026759	0.064972	-0.011360	0.014918	
0.046479	0.067654	-0.011211	-0.015485	0.034549	
-0.039830	0.048010	0.042991	-0.010993	-0.000380	
0.042680	0.011838	-0.015184	-0.040362	-0.007105	
-0.025076	0.005882	0.018803	-0.018131	-0.069908	
-0.026659	0.018400	-0.062853	-0.034792	-0.026302	
-0.022670	-0.010710	-0.039813	-0.047169	0.032592	
0.014754	-0.006551	-0.050671	-0.018584	-0.053963	
0.004053	0.039693	-0.061088	-0.054428	-0.027389	
-0.080800	-0.021367	-0.094633	-0.040362	-0.078259	
-0.047619	-0.011901	-0.030367	-0.014336	-0.034223	
-0.098214	0.013551	0.006886	0.017505	-0.072947	
-0.066933	0.039777	0.006268	0.015450	0.032162	
-0.029509	-0.017730	-0.090660	-0.006329	-0.001028	
0.000570	-0.077684	-0.075212	0.024068	-0.026846	
-0.010575	0.024941	0.053054	0.019698	-0.041487	
0.072442	0.008306	-0.062412	0.019820	-0.006562	
0.048126	-0.001766	-0.040166	-0.001959	-0.013070	
0.028559	-0.002351	0.048287	0.003734	-0.019577	
-0.020833	0.071728	-0.043079	-0.024729	-0.004828	
-0.010068	-0.007700	0.002383	0.003403	-0.044308	
-0.009942	-0.031376	0.006268	-0.025757	-0.007861	
-0.006332	0.048094	-0.008828	0.013100	0.005806	
0.010638	0.069952	-0.004767	-0.064038	0.006345	
0.035904	0.014326	0.008739	0.006501	0.035310	
0.026089	0.023707	0.038754	0.063377	0.095395	
0.010068	-0.011274	0.110169	0.097324	0.057649	
0.049899	-0.033194	0.027454	0.037350	0.082489	
-0.055661	-0.067548	-0.018803	-0.068861	-0.045716	
-0.113539	-0.039777	-0.118821	-0.084127	-0.089975	
0.002470	-0.009455	-0.103019	-0.103138	-0.068278	
-0.044580	0.033779	-0.043079	-0.052200	-0.053746	
0.036221	0.005339	-0.008033	-0.009549	0.000054	
0.001773	-0.033800	-0.064795	0.037020	0.031075	
0.034005	0.003020	-0.069386	-0.035697	0.032271	
-0.039260	0.024877	0.014124	-0.007529	-0.025003	
-0.029192	-0.017230	-0.034605	0.009671	0.034870	
-0.016084	-0.084810	-0.009975	-0.079671	-0.040404	
0.006966	-0.038001	0.021628	-0.063132	-0.061123	
0.011145	-0.029099	-0.002472	-0.016233	-0.040948	
-0.036854	-0.024919	0.028337	-0.031988	-0.020338	
0.026596	0.062220	0.047669	-0.017017	-0.014157	
0.061803	-0.045043	-0.004679	0.035784	0.033788	
-0.004813	-0.035598	0.031162	-0.003734	-0.020447	
-0.024379	-0.017209	0.040166	-0.085033	0.026411	
-0.056358	-0.063432	-0.026924	-0.079793	-0.057541	
0.014818	-0.020761	-0.055350	-0.007982	-0.022399	
0.015514	-0.005903	-0.086953	-0.033677	-0.015021	
-0.006016	-0.079481	0.007504	0.015363	-0.002767	
0.010195	-0.077642	-0.084569	0.013222	-0.070447	
-0.023113	0.036183	0.098870	0.025512	0.040296	
-0.069402	-0.014805	0.023217	0.047621	-0.012961	
-0.049772	0.023749	-0.003708	0.075423	0.029558	
0.034448	0.055742	-0.009446	0.033555	-0.046586	
-0.019694	0.049180	-0.001501	0.000514	0.012635	
-0.021277	0.033237	0.055879	0.015903	0.038453	
-0.048759	0.043852	0.086953	-0.002951	0.019468	
-0.009498	-0.016602	-0.000000	-0.038917	-0.011118	
-0.019440	-0.036120	-0.099665	-0.034914	-0.021203	
0.005382	-0.025483	0.006179	0.007198	0.018060	
-0.013741	-0.016038	0.022157	-0.018584	0.008296	
