-0.039704	0.167827	0.834746	0.041115	0.017166	
-0.022036	0.056306	0.237818	-0.010210	-0.004936	
-0.042237	-0.030269	0.128090	-0.055212	-0.053963	
0.045719	-0.013635	0.038312	-0.050755	-0.026628	
-0.045719	0.056327	0.034516	0.009549	0.044417	
-0.073582	0.056933	-0.071857	-0.022170	-0.006453	
-0.032042	0.055742	-0.022687	-0.085486	-0.077716	
0.042743	0.059294	0.066208	-0.043496	-0.006671	
0.044390	0.027824	-0.022334	0.020395	0.065783	
0.035524	-0.019006	0.010328	-0.025060	0.046042	
-0.022163	0.018315	-0.037518	-0.026835	-0.081407	
-0.023240	-0.020782	0.015537	0.022623	-0.013939	
-0.021340	-0.052169	-0.025512	0.014458	0.011335	
-0.000127	-0.054593	0.035840	0.003978	-0.016435	
0.015957	-0.076514	-0.027013	-0.001053	-0.022725	
-0.015071	-0.078938	-0.038489	-0.071053	-0.081624	
-0.028052	-0.016060	0.006974	-0.010871	-0.049951	
-0.041730	-0.034449	0.050936	0.038378	-0.034549	
-0.027292	0.036768	0.003796	-0.053436	-0.033245	
-0.007789	-0.000617	0.019333	-0.033103	-0.018278	
-0.021973	0.004148	-0.011829	0.004970	-0.044525	
-0.075988	-0.045064	-0.000000	-0.020603	-0.108954	
-0.012601	-0.005381	0.004149	0.061601	-0.000924	
-0.039704	0.000617	-0.012712	0.023946	-0.003958	
0.019250	-0.002287	0.007768	0.003490	0.003963	
0.007535	0.033737	-0.013859	0.022745	0.052115	
-0.007599	0.013677	0.045021	-0.056239	-0.052550	
-0.027166	-0.039087	0.047405	-0.023076	-0.014586	
-0.003989	-0.068133	0.003443	0.000931	0.005589	
0.051102	0.043894	0.004767	0.009096	0.055915	
-0.024253	-0.002936	0.044050	-0.077565	-0.088344	
-0.005129	-0.026611	-0.077860	-0.042626	-0.002980	
-0.041413	0.036810	0.014301	-0.091753	-0.054610	
-0.017224	-0.038544	-0.025071	0.032441	0.057758	
-0.023620	-0.016560	-0.042461	0.046385	-0.023589	
-0.056484	0.021910	-0.030809	0.040937	0.026085	
