0.001203	-0.010668	0.023658	-0.025965	-0.042139	
-0.243921	-0.084767	-0.045816	-0.383541	-0.582081	
-0.299835	-0.131054	-0.098870	-0.497098	-0.778515	
-0.339602	-0.161292	-0.126766	-0.545564	-0.838496	
-0.353217	-0.155942	-0.107345	-0.558969	-0.871578	
-0.358536	-0.166014	-0.098340	-0.576168	-0.869191	
-0.363855	-0.171343	-0.095957	-0.579633	-0.866804	
-0.352584	-0.174310	-0.087924	-0.576952	-0.877976	
-0.357333	-0.174310	-0.087924	-0.581530	-0.873529	
-0.356130	-0.177862	-0.077507	-0.582314	-0.873421	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.353153	-0.174895	-0.072299	-0.575838	-0.880037	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.363855	-0.171343	-0.082715	-0.584211	-0.871251	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.360879	-0.173119	-0.077507	-0.582314	-0.873421	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.359106	-0.171343	-0.082715	-0.579633	-0.875699	
-0.360879	-0.173119	-0.077507	-0.582314	-0.873421	
-0.360879	-0.173119	-0.070886	-0.582314	-0.873421	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.353153	-0.174895	-0.072299	-0.575838	-0.880037	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.360879	-0.173119	-0.077507	-0.582314	-0.873421	
-0.360879	-0.173119	-0.077507	-0.582314	-0.873421	
-0.357903	-0.174895	-0.072299	-0.580416	-0.875590	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.363855	-0.171343	-0.082715	-0.584211	-0.871251	
-0.360879	-0.173119	-0.077507	-0.582314	-0.873421	
-0.353153	-0.174895	-0.072299	-0.575838	-0.880037	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
-0.354927	-0.176671	-0.067090	-0.578519	-0.877759	
