0.001203	-0.010668	0.023658	-0.025965	-0.042139	
-0.246391	-0.025505	0.004237	-0.406311	-0.480450	
-0.307624	-0.072376	-0.033192	-0.532490	-0.701179	
-0.371771	-0.117450	-0.067267	-0.595022	-0.763656	
-0.367528	-0.099040	-0.049700	-0.592463	-0.823094	
-0.394883	-0.083639	-0.067708	-0.622162	-0.814526	
-0.387095	-0.123343	-0.100282	-0.627977	-0.816261	
-0.399063	-0.106772	-0.070092	-0.627855	-0.821360	
-0.404382	-0.112101	-0.061088	-0.631319	-0.818973	
-0.412107	-0.124555	-0.079537	-0.637795	-0.812357	
-0.404319	-0.116823	-0.079008	-0.625296	-0.822986	
-0.362145	-0.131639	-0.089866	-0.605868	-0.847282	
-0.369934	-0.134627	-0.083775	-0.609210	-0.841100	
-0.387158	-0.113877	-0.082362	-0.629421	-0.821143	
-0.324785	-0.132245	-0.122528	-0.564992	-0.885354	
-0.337196	-0.116217	-0.079449	-0.551709	-0.900538	
-0.322378	-0.106145	-0.114936	-0.548245	-0.902925	
-0.340172	-0.104954	-0.111141	-0.567342	-0.885028	
-0.315286	-0.113271	-0.109287	-0.551256	-0.898695	
-0.340869	-0.096094	-0.079537	-0.569118	-0.879064	
-0.353280	-0.089553	-0.069562	-0.564992	-0.885354	
-0.382345	-0.099625	-0.060558	-0.591349	-0.860732	
-0.392477	-0.086001	-0.073358	-0.600836	-0.849886	
-0.383549	-0.105560	-0.057733	-0.627193	-0.820816	
-0.331307	-0.105560	-0.077595	-0.581408	-0.865287	
-0.356193	-0.087756	-0.046345	-0.602073	-0.851620	
-0.357966	-0.070558	-0.067620	-0.586440	-0.867130	
-0.342579	-0.116823	-0.092249	-0.588668	-0.863010	
-0.376456	-0.107942	-0.111670	-0.611891	-0.838822	
-0.337259	-0.111495	-0.121116	-0.580625	-0.865396	
-0.340869	-0.115068	-0.092779	-0.582853	-0.865722	
-0.343212	-0.117429	-0.098429	-0.588998	-0.861058	
-0.342642	-0.097870	-0.107433	-0.576377	-0.872339	
-0.318199	-0.083012	-0.099311	-0.547131	-0.904985	
-0.318199	-0.097243	-0.099311	-0.547131	-0.904985	
-0.305724	-0.094276	-0.060999	-0.536076	-0.916049	
-0.330041	-0.104348	-0.078478	-0.562433	-0.891426	
-0.348468	-0.117993	-0.067620	-0.586440	-0.867130	
-0.364615	-0.115068	-0.059675	-0.587432	-0.861275	
-0.371644	-0.122152	-0.083245	-0.592132	-0.860623	
-0.395453	-0.126917	-0.071946	-0.607312	-0.843269	
-0.391274	-0.118014	-0.056321	-0.601620	-0.845330	
-0.403116	-0.110889	-0.035487	-0.621501	-0.822877	
-0.374620	-0.110889	-0.061970	-0.589451	-0.854007	
-0.356256	-0.102008	-0.061529	-0.585203	-0.860949	
-0.382472	-0.113898	-0.077684	-0.607974	-0.839366	
-0.378799	-0.110304	-0.077595	-0.604301	-0.847499	
-0.373987	-0.119770	-0.075653	-0.598277	-0.855958	
-0.347264	-0.107315	-0.063824	-0.578066	-0.875916	
-0.325925	-0.104954	-0.058174	-0.558185	-0.893922	
-0.331244	-0.105539	-0.049170	-0.547914	-0.904876	
-0.334220	-0.094276	-0.067620	-0.554390	-0.898260	
-0.330104	-0.099625	-0.080420	-0.563878	-0.887414	
-0.311677	-0.114441	-0.097899	-0.567342	-0.885028	
-0.347898	-0.103178	-0.089866	-0.592132	-0.860623	
-0.365755	-0.125725	-0.088012	-0.594360	-0.852055	
-0.363918	-0.109697	-0.051554	-0.599392	-0.849451	
-0.368668	-0.114441	-0.078037	-0.594813	-0.849451	
-0.361006	-0.116238	-0.101254	-0.589782	-0.860949	
-0.359802	-0.119791	-0.097458	-0.585987	-0.865287	
-0.331244	-0.110282	-0.095516	-0.579963	-0.873747	
-0.365185	-0.129884	-0.083775	-0.613788	-0.836653	
-0.368161	-0.137595	-0.075742	-0.611107	-0.838931	
-0.359296	-0.119227	-0.088542	-0.597703	-0.850320	
-0.393680	-0.091935	-0.037429	-0.613788	-0.827759	
-0.371074	-0.093106	-0.085629	-0.602403	-0.845221	
-0.356826	-0.107336	-0.098870	-0.579511	-0.867457	
-0.344288	-0.109091	-0.071857	-0.571590	-0.882532	
-0.316933	-0.100774	-0.047228	-0.555626	-0.895547	
-0.298632	-0.129863	-0.081833	-0.539088	-0.907372	
-0.311107	-0.123343	-0.106903	-0.554721	-0.891861	
-0.350811	-0.115611	-0.099753	-0.578849	-0.871360	
-0.362145	-0.112665	-0.076624	-0.592132	-0.860623	
-0.346695	-0.083012	-0.052966	-0.570023	-0.882750	
-0.360372	-0.115632	-0.061970	-0.580294	-0.871795	
-0.334157	-0.127459	-0.072299	-0.580416	-0.875590	
-0.348531	-0.094297	-0.069562	-0.578727	-0.872012	
-0.320605	-0.104369	-0.080420	-0.559299	-0.891861	
-0.297302	-0.090681	-0.047669	-0.546139	-0.910841	
-0.321682	-0.086544	-0.086953	-0.546469	-0.904442	
-0.318769	-0.088341	-0.057203	-0.536859	-0.911493	
-0.372847	-0.094882	-0.060558	-0.586770	-0.860732	
-0.398366	-0.096658	-0.035487	-0.621501	-0.827324	
-0.391907	-0.090159	-0.055879	-0.629421	-0.816695	
-0.388361	-0.096094	-0.053054	-0.619481	-0.830145	
-0.390767	-0.107963	-0.073888	-0.613336	-0.834810	
-0.369301	-0.115047	-0.077595	-0.581408	-0.860840	
-0.375887	-0.107357	-0.067708	-0.590112	-0.854550	
-0.378926	-0.119833	-0.081480	-0.607190	-0.839474	
-0.381839	-0.108548	-0.071504	-0.603065	-0.845765	
-0.368098	-0.109112	-0.073799	-0.600506	-0.851837	
-0.367465	-0.099019	-0.067620	-0.591018	-0.862683	
-0.373987	-0.110282	-0.055791	-0.589120	-0.860405	
-0.331244	-0.091308	-0.095516	-0.552492	-0.900429	
-0.324088	-0.117387	-0.087924	-0.563216	-0.891318	
-0.324151	-0.112665	-0.070004	-0.560083	-0.891753	
-0.350874	-0.115632	-0.055350	-0.584873	-0.867348	
